feature_name,feature_family,grain,window,source_table,status,audit_class,implemented_in,match_quality,matched_feature_name,serving_asset,notes
category_expanding_logloss_q90,稳定性/尾部/不确定性,category,expanding,blueprint,implemented_approximate,D_duplicate_or_merge,blueprint_alias_match,approximate,category_expanding_logloss_p90,matched_existing_asset,建议与 count/shrinkage 一起使用
category_market_type_expanding_abs_bias_q90,稳定性/尾部/不确定性,category_market_type,expanding,blueprint,implemented_approximate,D_duplicate_or_merge,blueprint_alias_match,approximate,category_x_market_type_expanding_abs_bias_p90,matched_existing_asset,)
category_market_type_expanding_logloss_q90,稳定性/尾部/不确定性,category_market_type,expanding,blueprint,implemented_approximate,D_duplicate_or_merge,blueprint_alias_match,approximate,category_x_market_type_expanding_logloss_p90,matched_existing_asset,建议与 count/shrinkage 一起使用
category_market_type_recent_200_abs_bias_q90,稳定性/尾部/不确定性,category_market_type,recent_200,blueprint,implemented_approximate,D_duplicate_or_merge,blueprint_alias_match,approximate,category_x_market_type_recent_200_abs_bias_p90,matched_existing_asset,)
category_market_type_recent_200_logloss_q90,稳定性/尾部/不确定性,category_market_type,recent_200,blueprint,implemented_approximate,D_duplicate_or_merge,blueprint_alias_match,approximate,category_x_market_type_recent_200_logloss_p90,matched_existing_asset,建议与 count/shrinkage 一起使用
category_recent_200_abs_bias_q90,稳定性/尾部/不确定性,category,recent_200,blueprint,implemented_approximate,D_duplicate_or_merge,blueprint_alias_match,approximate,category_recent_200_abs_bias_p90,matched_existing_asset,)
category_recent_200_logloss_q90,稳定性/尾部/不确定性,category,recent_200,blueprint,implemented_approximate,D_duplicate_or_merge,blueprint_alias_match,approximate,category_recent_200_logloss_p90,matched_existing_asset,建议与 count/shrinkage 一起使用
domain_category_expanding_abs_bias_q90,稳定性/尾部/不确定性,domain_category,expanding,blueprint,implemented_approximate,D_duplicate_or_merge,blueprint_alias_match,approximate,domain_x_category_expanding_abs_bias_p90,matched_existing_asset,)
domain_category_expanding_logloss_q90,稳定性/尾部/不确定性,domain_category,expanding,blueprint,implemented_approximate,D_duplicate_or_merge,blueprint_alias_match,approximate,domain_x_category_expanding_logloss_p90,matched_existing_asset,建议与 count/shrinkage 一起使用
domain_category_recent_200_abs_bias_q90,稳定性/尾部/不确定性,domain_category,recent_200,blueprint,implemented_approximate,D_duplicate_or_merge,blueprint_alias_match,approximate,domain_x_category_recent_200_abs_bias_p90,matched_existing_asset,)
domain_category_recent_200_logloss_q90,稳定性/尾部/不确定性,domain_category,recent_200,blueprint,implemented_approximate,D_duplicate_or_merge,blueprint_alias_match,approximate,domain_x_category_recent_200_logloss_p90,matched_existing_asset,建议与 count/shrinkage 一起使用
domain_expanding_abs_bias_q90,稳定性/尾部/不确定性,domain,expanding,blueprint,implemented_approximate,D_duplicate_or_merge,blueprint_alias_match,approximate,domain_expanding_abs_bias_p90,matched_existing_asset,)
domain_expanding_logloss_q90,稳定性/尾部/不确定性,domain,expanding,blueprint,implemented_approximate,D_duplicate_or_merge,blueprint_alias_match,approximate,domain_expanding_logloss_p90,matched_existing_asset,建议与 count/shrinkage 一起使用
domain_market_type_expanding_abs_bias_q90,稳定性/尾部/不确定性,domain_market_type,expanding,blueprint,implemented_approximate,D_duplicate_or_merge,blueprint_alias_match,approximate,domain_x_market_type_expanding_abs_bias_p90,matched_existing_asset,)
domain_market_type_expanding_logloss_q90,稳定性/尾部/不确定性,domain_market_type,expanding,blueprint,implemented_approximate,D_duplicate_or_merge,blueprint_alias_match,approximate,domain_x_market_type_expanding_logloss_p90,matched_existing_asset,建议与 count/shrinkage 一起使用
domain_market_type_recent_200_abs_bias_q90,稳定性/尾部/不确定性,domain_market_type,recent_200,blueprint,implemented_approximate,D_duplicate_or_merge,blueprint_alias_match,approximate,domain_x_market_type_recent_200_abs_bias_p90,matched_existing_asset,)
domain_market_type_recent_200_logloss_q90,稳定性/尾部/不确定性,domain_market_type,recent_200,blueprint,implemented_approximate,D_duplicate_or_merge,blueprint_alias_match,approximate,domain_x_market_type_recent_200_logloss_p90,matched_existing_asset,建议与 count/shrinkage 一起使用
domain_recent_200_abs_bias_q90,稳定性/尾部/不确定性,domain,recent_200,blueprint,implemented_approximate,D_duplicate_or_merge,blueprint_alias_match,approximate,domain_recent_200_abs_bias_p90,matched_existing_asset,)
domain_recent_200_logloss_q90,稳定性/尾部/不确定性,domain,recent_200,blueprint,implemented_approximate,D_duplicate_or_merge,blueprint_alias_match,approximate,domain_recent_200_logloss_p90,matched_existing_asset,建议与 count/shrinkage 一起使用
full_group_key_expanding_abs_bias_q90,稳定性/尾部/不确定性,full_group_key,expanding,blueprint,implemented_approximate,D_duplicate_or_merge,blueprint_alias_match,approximate,full_group_expanding_abs_bias_p90,matched_existing_asset,)
full_group_key_expanding_logloss_q90,稳定性/尾部/不确定性,full_group_key,expanding,blueprint,implemented_approximate,D_duplicate_or_merge,blueprint_alias_match,approximate,full_group_expanding_logloss_p90,matched_existing_asset,建议与 count/shrinkage 一起使用
full_group_key_recent_200_abs_bias_q90,稳定性/尾部/不确定性,full_group_key,recent_200,blueprint,implemented_approximate,D_duplicate_or_merge,blueprint_alias_match,approximate,full_group_recent_200_abs_bias_p90,matched_existing_asset,)
full_group_key_recent_200_logloss_q90,稳定性/尾部/不确定性,full_group_key,recent_200,blueprint,implemented_approximate,D_duplicate_or_merge,blueprint_alias_match,approximate,full_group_recent_200_logloss_p90,matched_existing_asset,建议与 count/shrinkage 一起使用
global_expanding_abs_bias_q90,稳定性/尾部/不确定性,global,expanding,blueprint,implemented_approximate,D_duplicate_or_merge,blueprint_alias_match,approximate,global_expanding_abs_bias_p90,matched_existing_asset,)
global_expanding_logloss_q90,稳定性/尾部/不确定性,global,expanding,blueprint,implemented_approximate,D_duplicate_or_merge,blueprint_alias_match,approximate,global_expanding_logloss_p90,matched_existing_asset,建议与 count/shrinkage 一起使用
global_recent_200_abs_bias_q90,稳定性/尾部/不确定性,global,recent_200,blueprint,implemented_approximate,D_duplicate_or_merge,blueprint_alias_match,approximate,global_recent_200_abs_bias_p90,matched_existing_asset,)
global_recent_200_logloss_q90,稳定性/尾部/不确定性,global,recent_200,blueprint,implemented_approximate,D_duplicate_or_merge,blueprint_alias_match,approximate,global_recent_200_logloss_p90,matched_existing_asset,建议与 count/shrinkage 一起使用
market_type_expanding_abs_bias_q90,稳定性/尾部/不确定性,market_type,expanding,blueprint,implemented_approximate,D_duplicate_or_merge,blueprint_alias_match,approximate,market_type_expanding_abs_bias_p90,matched_existing_asset,)
market_type_expanding_logloss_q90,稳定性/尾部/不确定性,market_type,expanding,blueprint,implemented_approximate,D_duplicate_or_merge,blueprint_alias_match,approximate,market_type_expanding_logloss_p90,matched_existing_asset,建议与 count/shrinkage 一起使用
market_type_recent_200_abs_bias_q90,稳定性/尾部/不确定性,market_type,recent_200,blueprint,implemented_approximate,D_duplicate_or_merge,blueprint_alias_match,approximate,market_type_recent_200_abs_bias_p90,matched_existing_asset,)
market_type_recent_200_logloss_q90,稳定性/尾部/不确定性,market_type,recent_200,blueprint,implemented_approximate,D_duplicate_or_merge,blueprint_alias_match,approximate,market_type_recent_200_logloss_p90,matched_existing_asset,建议与 count/shrinkage 一起使用
category_history_share_expanding,结构,category,expanding,blueprint,implemented_approximate,D_duplicate_or_merge,derived_history_share,approximate,category_expanding_snapshot_count / global_expanding_snapshot_count,group_serving_features.parquet,
domain_history_share_expanding,结构,domain,expanding,blueprint,implemented_approximate,D_duplicate_or_merge,derived_history_share,approximate,domain_expanding_snapshot_count / global_expanding_snapshot_count,group_serving_features.parquet,需严格历史滚动
group_key_history_share_expanding,结构,full_group_key,expanding,blueprint,implemented_approximate,D_duplicate_or_merge,derived_group_share,approximate,group_snapshot_share_global,group_serving_features.parquet,
market_type_history_share_expanding,结构,market_type,expanding,blueprint,implemented_approximate,D_duplicate_or_merge,derived_history_share,approximate,market_type_expanding_snapshot_count / global_expanding_snapshot_count,group_serving_features.parquet,
ix_category_absbias_q90_x_distextreme_1h,交互/漂移/二阶信号,mixed,current,blueprint,intentionally_excluded,E_intentionally_excluded,,,,,建议交给树模型自动学习，但显式交互常能加速收敛 | Explicit interaction deferred because tree model can learn it from base features.
ix_category_expanding_bias_x_logit_p_1h,交互/漂移/二阶信号,mixed,current,blueprint,intentionally_excluded,E_intentionally_excluded,,,,,建议交给树模型自动学习，但显式交互常能加速收敛
ix_category_recent50_minus_expanding_bias,交互/漂移/二阶信号,mixed,current,blueprint,intentionally_excluded,E_intentionally_excluded,,,,,建议交给树模型自动学习，但显式交互常能加速收敛
ix_curve_accel_1h_x_full_recent50_logloss,交互/漂移/二阶信号,mixed,current,blueprint,intentionally_excluded,E_intentionally_excluded,,,,,建议交给树模型自动学习，但显式交互常能加速收敛
ix_curve_slope_1h_x_full_recent50_bias,交互/漂移/二阶信号,mixed,current,blueprint,intentionally_excluded,E_intentionally_excluded,,,,,建议交给树模型自动学习，但显式交互常能加速收敛
ix_domain_absbias_q90_x_distextreme_1h,交互/漂移/二阶信号,mixed,current,blueprint,intentionally_excluded,E_intentionally_excluded,,,,,建议交给树模型自动学习，但显式交互常能加速收敛 | Explicit interaction deferred because tree model can learn it from base features.
ix_domain_expanding_bias_x_logit_p_1h,交互/漂移/二阶信号,mixed,current,blueprint,intentionally_excluded,E_intentionally_excluded,,,,,建议交给树模型自动学习，但显式交互常能加速收敛
ix_domain_recent50_minus_expanding_bias,交互/漂移/二阶信号,mixed,current,blueprint,intentionally_excluded,E_intentionally_excluded,,,,,建议交给树模型自动学习，但显式交互常能加速收敛
ix_full_absbias_q90_x_distextreme_1h,交互/漂移/二阶信号,mixed,current,blueprint,intentionally_excluded,E_intentionally_excluded,,,,,建议交给树模型自动学习，但显式交互常能加速收敛 | Explicit interaction deferred because tree model can learn it from base features.
ix_full_expanding_bias_x_logit_p_12h,交互/漂移/二阶信号,mixed,current,blueprint,intentionally_excluded,E_intentionally_excluded,,,,,建议交给树模型自动学习，但显式交互常能加速收敛
ix_full_expanding_bias_x_logit_p_1h,交互/漂移/二阶信号,mixed,current,blueprint,intentionally_excluded,E_intentionally_excluded,,,,,建议交给树模型自动学习，但显式交互常能加速收敛
ix_full_logloss_q90_x_distextreme_1h,交互/漂移/二阶信号,mixed,current,blueprint,intentionally_excluded,E_intentionally_excluded,,,,,建议交给树模型自动学习，但显式交互常能加速收敛
ix_full_recent50_absbias_x_dist05_1h,交互/漂移/二阶信号,mixed,current,blueprint,intentionally_excluded,E_intentionally_excluded,,,,,建议交给树模型自动学习，但显式交互常能加速收敛
ix_full_recent50_bias_x_logit_p_1h,交互/漂移/二阶信号,mixed,current,blueprint,intentionally_excluded,E_intentionally_excluded,,,,,建议交给树模型自动学习，但显式交互常能加速收敛
ix_full_recent50_brier_x_dist05_1h,交互/漂移/二阶信号,mixed,current,blueprint,intentionally_excluded,E_intentionally_excluded,,,,,建议交给树模型自动学习，但显式交互常能加速收敛
ix_full_recent50_logloss_x_distextreme_1h,交互/漂移/二阶信号,mixed,current,blueprint,intentionally_excluded,E_intentionally_excluded,,,,,建议交给树模型自动学习，但显式交互常能加速收敛
